"window_id","train_start","train_end","train_months_count","test_month","lookback","minDrop","TP","SL","train_return_pct","train_win_rate","train_max_dd","train_trades","test_return_pct","test_win_rate","test_max_dd","test_trades","opt_time_secs"
18,"2019-02","2024-05",64,"2024-06",8,10.85,1.05,20,3511.37469276094,92.845786963434,-66.2682592533973,629,-2.34380120198161,88.8888888888889,-24.25392512579,9,227.234488010406
19,"2019-02","2024-06",65,"2024-07",5,9.85,1.8,19.45,3622.28758935841,90.6642728904847,-72.0432571471472,557,3.76737899102673,100,-12.5925925925926,1,244.451142787933
20,"2019-02","2024-07",66,"2024-08",9,12.7,0.3,15.45,2459.61889874682,93.0275229357798,-59.5746882338267,545,3.9098421543111,100,-14.0811455847255,4,185.195551872253
21,"2019-02","2024-08",67,"2024-09",7,11.3,1.3,17.5,2491.99251900469,90.9426987060998,-69.4950669448727,541,0,0,0,0,198.482668161392
22,"2019-02","2024-09",68,"2024-10",4,9.7,0,14.55,2663.8585447569,92.1750663129973,-62.8991269261031,754,-15.8043677731369,0,-15.8043677731369,2,201.896114110947
23,"2019-02","2024-10",69,"2024-11",10,9.85,0,15.75,4991.59903523285,92.156862745098,-70.8345486793384,1275,-11.4886610811786,85.7142857142857,-17.627125472615,7,191.871221065521
24,"2019-02","2024-11",70,"2024-12",5,9.3,0,19.35,6196.50538284047,93.6666666666667,-71.2455101259269,900,-7.6440472599798,90.9090909090909,-21.9974204161013,11,223.925173044205
25,"2019-02","2024-12",71,"2025-01",3,9.35,0.4,19.45,3479.7472489249,93.6560934891486,-65.9548766849191,599,4.29342567170445,100,-5.78020570948782,1,200.956753015518
26,"2019-02","2025-01",72,"2025-02",3,9.3,0,18.4,5352.31455582723,93.7685459940653,-71.0114897094901,674,-14.8356098050252,75,-27.8471388906556,4,189.859694957733
27,"2019-02","2025-02",73,"2025-03",9,10.75,1.85,20,3839.54520125201,90.4220779220779,-67.0017589827449,616,-17.2346921023263,50,-30.1735156739748,2,195.011111974716
28,"2019-02","2025-03",74,"2025-04",9,10.75,1.85,20,3160.57671558426,90.2912621359223,-67.0017589827449,618,8.11836216128928,75,-8.22102425876009,4,206.082007884979
29,"2019-02","2025-04",75,"2025-05",5,10.15,0.2,19.95,2639.67682915624,94.6022727272727,-72.7126374295323,704,2.15428831730769,100,-0.075,1,219.722926855087
30,"2019-02","2025-05",76,"2025-06",6,9.65,1.05,20,4117.37375536906,92.5257731958763,-65.4593838029183,776,2.58059508903925,100,-3.2448377581121,2,195.949652910233
31,"2019-02","2025-06",77,"2025-07",5,9.85,1.8,19.45,2627.39566558537,90.3389830508475,-72.0432571471472,590,0,0,0,0,199.063321828842
32,"2019-02","2025-07",78,"2025-08",5,9.85,1.8,19.45,2627.39566558537,90.3389830508475,-72.0432571471472,590,0,0,0,0,204.426581859589
33,"2019-02","2025-08",79,"2025-09",5,10.2,0,15.7,2774.0261452466,92.5294888597641,-69.7753301602772,763,0,0,0,0,218.30317902565
34,"2019-02","2025-09",80,"2025-10",1,5.85,1.35,18.1,9374.36957382954,90.0308324768756,-71.550496425264,973,-28.222311173567,60,-28.222311173567,5,210.664919137955
