"window_id","train_start","train_end","train_months_count","test_month","lookback","minDrop","TP","SL","train_return_pct","train_win_rate","train_max_dd","train_trades","test_return_pct","test_win_rate","test_max_dd","test_trades","opt_time_secs"
17,"2019-02","2024-04",63,"2024-05",6,10.55,0,6.9,2696.80221929979,86.709886547812,-53.762156217604,617,0,0,0,0,261.124330043793
18,"2019-02","2024-05",64,"2024-06",6,10.55,0,6.9,2696.80221929979,86.709886547812,-53.762156217604,617,10.1630326785635,100,-4.99044811320755,7,233.911154985428
19,"2019-02","2024-06",65,"2024-07",5,10.25,0,7.85,3046.15667407228,88.3802816901408,-50.5496301276121,568,1.1151167424935,50,-2.24365609348915,2,276.257508993149
20,"2019-02","2024-07",66,"2024-08",6,10.55,0,6.9,3015.39935957968,86.741214057508,-53.762156217604,626,-1.64785096511538,66.6666666666667,-15.8168411703143,6,240.746965885162
21,"2019-02","2024-08",67,"2024-09",6,10.55,0,6.9,2964.06222116565,86.5506329113924,-53.762156217604,632,0,0,0,0,260.896601200104
22,"2019-02","2024-09",68,"2024-10",5,10.25,0,7.85,3028.81789994799,88.0208333333333,-50.5496301276121,576,5.75814322860737,100,-0.0750000000000076,3,244.593307971954
23,"2019-02","2024-10",69,"2024-11",5,10,0,7.75,3037.00873932932,87.6190476190476,-50.5496301276121,630,0.881565095557871,100,-0.075,1,275.612588167191
24,"2019-02","2024-11",70,"2024-12",6,10.55,0,6.9,3259.48156351327,86.6562009419152,-53.762156217604,637,-7.89989880193418,66.6666666666667,-13.0915828971734,3,260.039358139038
25,"2019-02","2024-12",71,"2025-01",6,10.55,0,6.9,2994.08591972609,86.5625,-53.762156217604,640,0,0,0,0,262.28879404068
26,"2019-02","2025-01",72,"2025-02",5,10.75,0,7.1,2919.64546101936,87.229862475442,-51.2375751155639,509,-7.76314451979473,0,-7.76314451979473,1,262.928049087524
27,"2019-02","2025-02",73,"2025-03",5,10.25,0,7.85,2690.75462010282,87.8424657534247,-50.5496301276121,584,2.36920904529818,100,-0.533371559633033,1,239.515418052673
28,"2019-02","2025-03",74,"2025-04",5,10,0,7.75,2608.39886895701,87.4213836477987,-50.5496301276121,636,0,0,0,0,222.839635848999
29,"2019-02","2025-04",75,"2025-05",4,9.55,0.45,6.5,2667.44087486401,85.337726523888,-50.7537231494916,607,0.401714019337014,100,-0.075,1,170.932828903198
30,"2019-02","2025-05",76,"2025-06",6,10.5,0,7.55,3537.06557294477,87.5192604006163,-53.4643743815352,649,0.608795279255319,100,-0.682446808510631,1,188.72171497345
31,"2019-02","2025-06",77,"2025-07",5,10.75,0,7.1,2769.24841742788,87.109375,-51.2375751155639,512,0,0,0,0,176.316473960876
32,"2019-02","2025-07",78,"2025-08",5,10.75,0,7.1,2769.24841742788,87.109375,-51.2375751155639,512,0,0,0,0,190.472994804382
33,"2019-02","2025-08",79,"2025-09",5,10.25,0,7.85,2785.81227081691,87.9045996592845,-50.5496301276121,587,0,0,0,0,183.460285902023
34,"2019-02","2025-09",80,"2025-10",5,10.25,0,7.85,2785.81227081691,87.9045996592845,-50.5496301276121,587,-45.0255444948591,60,-65.4746973130558,5,186.34607219696
