"window_id","train_start","train_end","train_months_count","test_month","lookback","minDrop","TP","SL","train_return_pct","train_win_rate","train_max_dd","train_trades","test_return_pct","test_win_rate","test_max_dd","test_trades","opt_time_secs"
1,"2020-08","2023-01",30,"2023-02",6,5.6,1,16.1,2902.13611314607,94.015444015444,-47.7065040129716,518,0.94566783977556,100,-0.075,1,454.361030101776
2,"2020-08","2023-02",31,"2023-03",10,7.05,1.55,14,3945.83427344907,92.4281984334204,-44.1547305570847,383,5.60450869784292,100,-2.41736556487419,3,478.064025878906
3,"2020-08","2023-03",32,"2023-04",9,6.8,3.2,7.85,4519.06305579358,77.9291553133515,-40.2341523594572,367,7.00399797386868,100,-3.24705882352943,2,457.682265996933
4,"2020-08","2023-04",33,"2023-05",10,7.1,1.25,7.05,2425.00608737112,85.8527131782946,-40.229949201362,516,0,0,0,0,540.904397010803
5,"2020-08","2023-05",34,"2023-06",1,4,1.3,16.85,2872.07249042004,93.7837837837838,-39.0882854616569,370,17.1380728420122,87.5,-8.42809364548495,8,506.462734937668
6,"2020-08","2023-06",35,"2023-07",6,6.15,0,20,2472.76458812055,96.9199178644764,-37.0461597362678,487,-19.3136813049306,75,-20.2599213308646,4,585.503973007202
7,"2020-08","2023-07",36,"2023-08",5,5.3,1.25,7.4,2753.77364459894,85.5182926829268,-43.0937064188859,656,7.38688493738189,100,-1.96170014012144,2,692.719640016556
8,"2020-08","2023-08",37,"2023-09",5,5.3,1.25,7.4,2964.57862009879,85.5623100303951,-43.0937064188859,658,1.3120690042028,100,-6.48793565683645,1,644.1024081707
9,"2020-08","2023-09",38,"2023-10",5,5.75,1.95,12,2766.58823725763,88.1188118811881,-46.2156853042773,404,6.96559993622393,100,-5.74676339285714,3,613.642545938492
10,"2020-08","2023-10",39,"2023-11",10,7.35,1,7.85,2571.68828251645,88.9830508474576,-34.6928627662111,472,-4.43548231352635,80,-11.4271783874224,5,572.729322910309
11,"2020-08","2023-11",40,"2023-12",1,4,1.3,16.85,4338.6985265286,93.9393939393939,-39.0882854616569,396,11.7246565118087,100,-1.01389410439354,7,694.608728885651
12,"2020-08","2023-12",41,"2024-01",6,5.4,0.95,7.7,3731.59765674539,88.4210526315789,-38.8378251500564,760,-14.0751698860458,66.6666666666667,-21.4941561381949,6,774.013961076736
13,"2020-08","2024-01",42,"2024-02",6,5.9,0,15.25,2565.41741243912,95.748031496063,-41.5699596307973,635,0.926104677608564,100,-0.509477053096161,3,753.030892848969
14,"2020-08","2024-02",43,"2024-03",6,6.15,0,20,2401.72926900318,96.5116279069768,-37.0461597362678,516,0.357716441257853,100,-13.8033023375478,2,796.185593128204
15,"2020-08","2024-03",44,"2024-04",7,5.9,0.15,15.5,3375.170864363,97.0170454545455,-41.7467253246075,704,2.17260413894593,100,-9.85567935392208,4,724.984650850296
16,"2020-08","2024-04",45,"2024-05",10,6.75,2.55,13.15,5070.40787059177,88.1012658227848,-42.5694421155544,395,0,0,0,0,637.881488084793
17,"2020-08","2024-05",46,"2024-06",10,7.95,0.55,14.05,3457.69409490424,96.514745308311,-40.876194179749,373,5.03379639496128,100,-1.09609609609608,4,600.684134960175
18,"2020-08","2024-06",47,"2024-07",10,7,1.05,13.7,3783.06232113455,93.8559322033898,-39.5078716560079,472,0,0,0,0,545.83615398407
19,"2020-08","2024-07",48,"2024-08",6,6.15,0,20,2503.20841519217,96.5714285714286,-37.0461597362678,525,11.1872135627551,100,-3.35743801652893,7,569.419183015823
20,"2020-08","2024-08",49,"2024-09",6,5.9,0,15.25,3007.9226134664,95.8778625954199,-41.5699596307973,655,0,0,0,0,589.790790081024
21,"2020-08","2024-09",50,"2024-10",6,6.15,3.05,8,5607.9562466685,78.6407766990291,-37.9783523914347,412,0,0,0,0,634.601953983307
22,"2020-08","2024-10",51,"2024-11",7,5.9,0.15,15.5,4133.97304861568,97.0833333333333,-41.7467253246075,720,0,0,0,0,573.333406925201
23,"2020-08","2024-11",52,"2024-12",10,7.05,1.8,13.35,5446.32081083148,91.0891089108911,-42.7806931500677,404,5.79176469133934,100,-7.51668104035223,2,413.220390796661
24,"2020-08","2024-12",53,"2025-01",10,7,0,14.2,2458.06758110988,95.8715596330275,-33.4605709262857,654,6.8526038427966,100,-8.2592021507927,12,463.73487496376
25,"2020-08","2025-01",54,"2025-02",10,7,0,14.6,2575.06992528138,96.1890243902439,-42.8383495114919,656,1.52800857881995,100,-3.2656850704827,3,467.040531873703
26,"2020-08","2025-02",55,"2025-03",10,7,1.05,13.7,4099.07516242416,93.8524590163934,-39.5078716560079,488,4.23881076621688,100,-0.075,2,428.104817152023
27,"2020-08","2025-03",56,"2025-04",6,5.65,1.15,7.6,4675.47984830604,87.4125874125874,-38.5425037954914,715,-7.04291525806504,50,-10.5063559091278,2,486.016364812851
28,"2020-08","2025-04",57,"2025-05",5,6,0,20,3004.72002987868,96.6728280961183,-38.4427323247112,541,0,0,0,0,504.154469966888
29,"2020-08","2025-05",58,"2025-06",6,6.15,0,20,3682.68262558186,96.7857142857143,-37.0461597362678,560,0,0,0,0,511.839829921722
30,"2020-08","2025-06",59,"2025-07",6,6.15,0,20,3682.68262558186,96.7857142857143,-37.0461597362678,560,0,0,0,0,504.351357936859
31,"2020-08","2025-07",60,"2025-08",10,7,0,14.2,2877.89137392177,96.0059171597633,-33.4605709262857,676,0.711988608551255,100,-4.8326761702558,2,534.443701028824
32,"2020-08","2025-08",61,"2025-09",10,7.95,0.55,14.05,4833.67624480756,96.7005076142132,-40.876194179749,394,0,0,0,0,469.485422134399
33,"2020-08","2025-09",62,"2025-10",5,6.45,0.15,20,2763.5002986545,98.1087470449173,-38.4539019396856,423,6.20402434451913,100,-6.85789129622711,3,491.071957111359
