"window_id","train_start","train_end","train_months_count","test_month","lookback","minDrop","TP","SL","train_return_pct","train_win_rate","train_max_dd","train_trades","test_return_pct","test_win_rate","test_max_dd","test_trades","opt_time_secs"
1,"2020-08","2023-01",30,"2023-02",8,4.65,2.3,6.95,3836.24956471984,78.4237726098191,-53.4715566064158,774,5.76971240324781,100,-2.86506469500925,2,541.635770082474
2,"2020-08","2023-02",31,"2023-03",7,6.05,2.2,10.95,2469.94420062062,87.6971608832808,-35.6354639992486,317,4.79688588533762,100,-2.17266221374046,2,617.591293096542
3,"2020-08","2023-03",32,"2023-04",8,4.65,2.3,6.95,4834.80566717921,78.6717752234994,-53.4715566064158,783,-5.01871753916152,50,-12.7297051882543,2,662.524345159531
4,"2020-08","2023-04",33,"2023-05",9,6.05,1.85,18,2747.94232045238,93.6416184971098,-46.7381968751801,346,1.83022593269707,100,-0.075,1,656.29226899147
5,"2020-08","2023-05",34,"2023-06",7,6.4,1.45,18.3,2547.64521790141,95.8188153310105,-35.8710123262459,287,13.4013995017441,100,-7.30184283727401,6,824.298410177231
6,"2020-08","2023-06",35,"2023-07",10,7.15,1.45,11.85,2226.19161728326,93.2475884244373,-31.6973547612798,311,-9.56454833827911,66.6666666666667,-12.8854100229549,3,871.630133867264
7,"2020-08","2023-07",36,"2023-08",8,4.65,2.3,6.95,5366.43707383823,78.7577639751553,-53.4715566064158,805,3.13151349765256,100,-5.61075117370892,1,812.073436975479
8,"2020-08","2023-08",37,"2023-09",7,5.9,3.05,7.55,3035.91148849175,77.8666666666667,-47.6932481023146,375,3.20545109417344,100,-6.59517426273456,1,789.963624954224
9,"2020-08","2023-09",38,"2023-10",10,5.45,2.85,7.3,2973.26514395445,76.6031195840555,-50.6050086242605,577,9.46815043690825,100,-5.08800000000001,3,821.580780029297
10,"2020-08","2023-10",39,"2023-11",7,6.4,1.45,18.3,2686.24596254557,95.6521739130435,-35.8710123262459,299,2.96560869849711,100,-1.94109772423024,2,740.521973848343
11,"2020-08","2023-11",40,"2023-12",10,5.75,1.6,13.7,2849.15181409743,92.0892494929006,-54.714566792036,493,12.1524503343153,100,-1.13654814093197,6,818.723510026932
12,"2020-08","2023-12",41,"2024-01",5,5.3,2.35,10.55,2616.54306088719,85.4111405835544,-51.1952832698503,377,8.6506872852101,100,-7.90887385594908,3,1017.36347699165
13,"2020-08","2024-01",42,"2024-02",9,6.15,1.6,11.8,2573.98974940643,90.9738717339667,-45.1095537862967,421,1.49428002870278,100,-0.581078627201743,1,784.747545957565
14,"2020-08","2024-02",43,"2024-03",10,5.85,4.15,7.15,3111.83390327635,70.5508474576271,-49.4412549774302,472,10.8954528083894,80,-10.6104959419235,5,742.549942016602
15,"2020-08","2024-03",44,"2024-04",8,6.2,0.45,20,2387.30531295563,97.8165938864629,-40.7383139058274,458,11.2367104550554,100,-8.12452543659833,7,675.998805999756
16,"2020-08","2024-04",45,"2024-05",10,6.3,1.6,11.9,2615.24389624839,91.0377358490566,-42.1510443686747,424,0,0,0,0,842.28641295433
17,"2020-08","2024-05",46,"2024-06",8,6.2,0.45,20,2666.79660910566,97.8494623655914,-40.7383139058274,465,6.19896286269235,100,-1.00804934928158,5,775.892274856567
18,"2020-08","2024-06",47,"2024-07",8,6.15,1.7,11.85,2681.4289928531,91.025641025641,-37.6239537619765,390,0,0,0,0,654.47545003891
19,"2020-08","2024-07",48,"2024-08",8,6.2,0.45,20,2838.30930339036,97.8723404255319,-40.7383139058274,470,10.9590314310845,100,-3.05369412163881,8,614.21844291687
20,"2020-08","2024-08",49,"2024-09",8,6.85,0.95,12.9,2531.60635385606,95.7386363636364,-34.3244449985792,352,0,0,0,0,563.056741952896
21,"2020-08","2024-09",50,"2024-10",8,5.85,0.55,20,2479.0444590101,97.4358974358974,-44.2798695005248,546,0,0,0,0,590.278712034225
22,"2020-08","2024-10",51,"2024-11",10,7.1,1.05,13.4,2453.10353219286,94.8369565217391,-37.5594391151564,368,0,0,0,0,706.363221168518
23,"2020-08","2024-11",52,"2024-12",9,6.3,0.3,18.65,2674.45543769997,97.752808988764,-40.2744532621439,534,3.50348529650344,100,-0.81969439559738,3,682.231025934219
24,"2020-08","2024-12",53,"2025-01",8,5.85,0.55,20,2569.40090242181,97.4499089253188,-44.2798695005248,549,5.01534661038635,100,-14.1170374208831,6,721.978459119797
25,"2020-08","2025-01",54,"2025-02",4,6.05,0.8,18.45,3260.0916352133,97.444089456869,-34.8611881830419,313,5.05589863336821,100,-0.0750000000000061,2,644.595570087433
26,"2020-08","2025-02",55,"2025-03",9,6.7,0.9,20,2958.51887338423,97.1649484536082,-39.7535727870105,388,6.98148730207317,100,-0.894541525048033,3,574.377315044403
27,"2020-08","2025-03",56,"2025-04",9,6.55,0.65,20,2507.66611411829,97.5770925110132,-42.4126872166603,454,-18.1483903745364,66.6666666666667,-20.4569819436343,3,380.202527046204
28,"2020-08","2025-04",57,"2025-05",9,6.7,0.9,20,3294.24388565471,97.2081218274112,-39.7535727870105,394,0,0,0,0,376.169690132141
29,"2020-08","2025-05",58,"2025-06",8,6.85,0.95,12.9,3011.72699389657,95.8677685950413,-34.3244449985792,363,0,0,0,0,418.233535051346
30,"2020-08","2025-06",59,"2025-07",9,6.2,0.45,19.05,2654.94070974281,97.5836431226766,-41.8652547960288,538,0,0,0,0,417.294665813446
31,"2020-08","2025-07",60,"2025-08",10,6.3,1.55,11.9,2953.8490804328,91.3907284768212,-42.1510443686747,453,1.71131888452626,100,-0.075,1,399.289033889771
32,"2020-08","2025-08",61,"2025-09",10,7.1,1.05,13.4,3029.84056735871,95.01312335958,-37.5594391151564,381,1.51161568146723,100,-0.075,1,400.54599404335
33,"2020-08","2025-09",62,"2025-10",10,6.4,1.05,13.2,2486.73898066446,94.1767068273092,-36.5237034756149,498,1.15880012891181,100,-12.5151760420882,1,411.224481105804
