"window_id","train_start","train_end","train_months_count","test_month","lookback","minDrop","TP","SL","train_return_pct","train_win_rate","train_max_dd","train_trades","test_return_pct","test_win_rate","test_max_dd","test_trades","opt_time_secs"
21,"2020-08","2024-09",50,"2024-10",2,5.55,0.85,7.9,3238.72037776186,84.4980940279543,-53.6579278820673,787,0,0,0,0,317.802180051804
22,"2020-08","2024-10",51,"2024-11",1,4.9,2.15,9.15,7045.93485267955,81.1616954474097,-58.0271537567379,637,2.23262333948043,100,-0.118208299911343,1,392.182212114334
23,"2020-08","2024-11",52,"2024-12",1,5.35,2.15,20,22222.8833614297,92.0199501246883,-58.5067655563345,401,2.09285334984479,100,-7.0502248447772,1,325.515398979187
24,"2020-08","2024-12",53,"2025-01",1,4.9,2.15,9.15,7358.36957506785,81.2206572769953,-58.0271537567379,639,-0.871145525569718,83.3333333333333,-19.9740753890861,6,356.074007987976
25,"2020-08","2025-01",54,"2025-02",2,6.35,1.45,7.15,2528.29063933842,80.1075268817204,-55.9637459047613,558,-13.303128471448,33.3333333333333,-13.303128471448,3,336.290292024612
26,"2020-08","2025-02",55,"2025-03",1,5.35,2.15,20,18948.5845780209,91.6461916461916,-58.5067655563345,407,15.4028562760971,100,-8.01439545989344,5,383.178318023682
27,"2020-08","2025-03",56,"2025-04",1,4.9,2.3,18.95,72537.1257665382,91.8580375782881,-57.8968957019512,479,-11.6738887959334,75,-19.4381157575417,4,424.763958930969
28,"2020-08","2025-04",57,"2025-05",1,4.9,2.3,18.95,64057.5484799902,91.7184265010352,-57.8968957019512,483,0,0,0,0,439.078982830048
29,"2020-08","2025-05",58,"2025-06",1,4.8,2.2,8.85,4436.6011847291,79.7101449275362,-55.5688172182458,690,3.13598399808488,100,-2.77203461214488,1,296.233657121658
30,"2020-08","2025-06",59,"2025-07",1,4.7,1.9,10.75,11010.8406236028,84.8527349228611,-57.8863481435493,713,0,0,0,0,290.182374000549
31,"2020-08","2025-07",60,"2025-08",1,4.9,2.15,9.15,8109.38958591741,81.2405446293495,-58.0271537567379,661,-7.35976927176151,50,-10.8904238206472,2,354.890430927277
32,"2020-08","2025-08",61,"2025-09",1,5.3,1.95,11.3,3220.69731015673,84.5283018867925,-55.2921097119864,530,0,0,0,0,279.532598018646
33,"2020-08","2025-09",62,"2025-10",1,5.35,2.15,20,19553.9765377283,91.8269230769231,-58.5067655563345,416,2.3407277404872,100,-12.0249822190612,1,314.429924964905
