"window_id","train_start","train_end","train_months_count","test_month","lookback","minDrop","TP","SL","train_return_pct","train_win_rate","train_max_dd","train_trades","test_return_pct","test_win_rate","test_max_dd","test_trades","opt_time_secs"
34,"2017-08","2022-09",62,"2022-10",10,4.15,0.3,11.75,2394.60270824847,96.6666666666667,-61.3446096645771,990,0.211613188929769,100,-0.075,1,501.475493192673
35,"2017-08","2022-10",63,"2022-11",9,4.6,1.2,19,2014.37082943253,96.0199004975124,-49.3942887238008,402,-11.0085939020888,0,-18.0081447226246,1,502.192459106445
36,"2017-08","2022-11",64,"2022-12",10,4.1,0.9,12.15,3657.10944944108,94.5530726256983,-56.9179767074339,716,0,0,0,0,427.162508964539
37,"2017-08","2022-12",65,"2023-01",1,4.15,8.6,16.65,3528.20032977945,79.646017699115,-50.3554304166275,113,0,0,0,0,346.611496925354
38,"2017-08","2023-01",66,"2023-02",10,4.2,1.15,11.85,2490.37924368346,92.9467084639498,-54.3604308858035,638,0,0,0,0,401.444373130798
39,"2017-08","2023-02",67,"2023-03",10,4.2,1.15,11.85,2490.37924368346,92.9467084639498,-54.3604308858035,638,-9.52852166329223,66.6666666666667,-14.5861052743917,3,406.091367959976
40,"2017-08","2023-03",68,"2023-04",10,3.3,4.85,17.3,2468.41538491072,83.1428571428571,-71.1374106811905,350,1.36014404034438,100,-8.78158011977127,1,387.31293296814
41,"2017-08","2023-04",69,"2023-05",10,4.25,0.75,20,2279.10889225156,97.3244147157191,-58.14127358368,598,0.883963228839439,100,-0.899273218110811,1,400.480771064758
42,"2017-08","2023-05",70,"2023-06",10,4.25,0.75,20,2300.13934003312,97.3288814691152,-58.14127358368,599,2.41201162691352,100,-1.83756241405713,3,388.529522180557
43,"2017-08","2023-06",71,"2023-07",10,4.25,0.75,20,2358.03097997684,97.3421926910299,-58.14127358368,602,0,0,0,0,408.091902971268
44,"2017-08","2023-07",72,"2023-08",10,4.25,0.75,20,2358.03097997684,97.3421926910299,-58.14127358368,602,5.32202461056151,100,-0.613327057522254,3,411.161781072617
45,"2017-08","2023-08",73,"2023-09",9,3.65,0.75,12.75,1659.80635275483,94.8577680525164,-56.5883265558155,914,0,0,0,0,431.913347005844
46,"2017-08","2023-09",74,"2023-10",9,3.65,0.75,12.75,1659.80635275483,94.8577680525164,-56.5883265558155,914,3.31550947118052,100,-5.07306755963837,3,372.232005834579
47,"2017-08","2023-10",75,"2023-11",10,4.75,1.15,20,1837.05469096875,96.3942307692308,-51.7304201870893,416,1.14786619060542,100,-0.075,1,247.669111013412
48,"2017-08","2023-11",76,"2023-12",10,4.1,0.9,12.15,3722.21284958692,94.5130315500686,-56.9179767074339,729,2.21296058570462,100,-0.10467830398779,2,251.468674898148
49,"2017-08","2023-12",77,"2024-01",10,4.25,0.75,20,2588.23970655872,97.3727422003284,-58.14127358368,609,3.24660664388555,100,-4.90549857826039,4,254.129554986954
50,"2017-08","2024-01",78,"2024-02",10,4.6,1.6,18.6,2195.3617464404,94.6428571428571,-60.6135084988649,392,1.74353594392875,100,-2.54946300565373,1,260.579186201096
51,"2017-08","2024-02",79,"2024-03",3,2.85,5.4,15.4,2860.50145536499,80.5471124620061,-68.5609295307595,329,14.8522520957736,100,-13.5006547854673,3,275.298731088638
52,"2017-08","2024-03",80,"2024-04",10,4.15,1.15,20,4146.17043166204,96.7495219885277,-54.2559228741285,523,3.24647177481474,100,-5.18103283694005,3,280.608240127563
53,"2017-08","2024-04",81,"2024-05",10,4.2,2.7,7.9,2825.74223518619,79.8275862068966,-46.3385872064708,580,3.35453024452108,100,-2.4837165091521,1,278.357536077499
54,"2017-08","2024-05",82,"2024-06",10,4.15,1.15,20,4337.57975852805,96.7741935483871,-54.2559228741285,527,0,0,0,0,286.216845035553
55,"2017-08","2024-06",83,"2024-07",10,4.25,1.4,11.55,2636.05953145038,91.4572864321608,-62.5808224959106,597,1.48655432472528,100,-0.075,1,283.101804971695
56,"2017-08","2024-07",84,"2024-08",10,4.15,1.15,20,4391.85474218909,96.780303030303,-54.2559228741285,528,2.30001567844743,100,-12.2343636212968,2,293.198054790497
57,"2017-08","2024-08",85,"2024-09",10,4.6,1.1,18.65,2875.78817840063,96.3906581740977,-53.8793531946334,471,0,0,0,0,293.187124013901
58,"2017-08","2024-09",86,"2024-10",9,5.1,2.8,17.4,2560.97708179048,91.2087912087912,-46.4498203920028,273,0,0,0,0,295.478385925293
59,"2017-08","2024-10",87,"2024-11",6,3,3.9,16.3,3113.01212333441,85.0107066381156,-74.3201885518324,467,3.84102781925094,100,-5.17653273462735,1,304.819650173187
60,"2017-08","2024-11",88,"2024-12",10,4.15,1.15,20,4495.16810551252,96.7924528301887,-54.2559228741285,530,2.40624781229317,100,-0.075,2,315.066756010056
61,"2017-08","2024-12",89,"2025-01",10,4.15,1.15,20,4605.73923752261,96.8045112781955,-54.2559228741285,532,1.07477162704816,100,-4.54905410012265,1,319.665449142456
62,"2017-08","2025-01",90,"2025-02",10,4.15,1.15,20,4656.31518769037,96.8105065666041,-54.2559228741285,533,1.36276979098728,100,-0.845972404774257,1,326.237262964249
63,"2017-08","2025-02",91,"2025-03",10,4.6,1.6,18.6,2732.31833992149,94.8148148148148,-60.6135084988649,405,3.28352471476723,100,-2.64241693670212,2,322.664826869965
64,"2017-08","2025-03",92,"2025-04",10,4.1,0.9,12.15,4083.9716169948,94.5169712793734,-56.9179767074339,766,0.768843143356698,100,-0.284017043065874,1,323.503369808197
65,"2017-08","2025-04",93,"2025-05",1,2.75,0.85,16.95,2915.40201198528,96.2457337883959,-57.9521476502051,586,0,0,0,0,327.36859703064
66,"2017-08","2025-05",94,"2025-06",1,2.75,0.85,16.95,2915.40201198528,96.2457337883959,-57.9521476502051,586,0,0,0,0,333.051791191101
67,"2017-08","2025-06",95,"2025-07",4,3.55,1.15,19.75,2342.38781902658,96.3039014373717,-47.4569935337807,487,0,0,0,0,338.281331062317
68,"2017-08","2025-07",96,"2025-08",10,4.15,1.15,20,4987.00897515557,96.8401486988847,-54.2559228741285,538,0,0,0,0,341.933853149414
69,"2017-08","2025-08",97,"2025-09",10,4.75,1.55,18.7,2307.5570356905,95.0649350649351,-49.1318040053997,385,0,0,0,0,341.018846988678
70,"2017-08","2025-09",98,"2025-10",10,4.6,1.1,18.65,3099.37281853897,96.4360587002096,-53.8793531946334,477,0.955701045502119,100,-7.40765426787926,1,344.345226049423
