"window_id","train_start","train_end","train_months_count","test_month","lookback","minDrop","TP","SL","train_return_pct","train_win_rate","train_max_dd","train_trades","test_return_pct","test_win_rate","test_max_dd","test_trades","opt_time_secs"
1,"2017-08","2019-12",29,"2020-01",1,3.15,0,14.95,529.716370625165,95.7845433255269,-29.1055479168947,427,0.394031138497776,100,-4.69631838749485,2,261.80904006958
2,"2017-08","2020-01",30,"2020-02",9,5.25,0,13.75,268.681256222175,96.2616822429907,-25.7069736225094,535,5.9166446424595,100,-2.60067415278111,5,280.215861797333
3,"2017-08","2020-02",31,"2020-03",1,3.1,3.05,12.3,1685.38603515224,85.8695652173913,-32.0790351110719,276,-28.9990576876037,70.9677419354839,-51.1492213656275,31,293.586827993393
4,"2017-08","2020-03",32,"2020-04",1,2.45,0,17.4,446.4822638709,95.8083832335329,-38.7154061194111,835,6.47624362163908,87.5,-7.76939370116959,16,325.476472854614
5,"2017-08","2020-04",33,"2020-05",6,4.75,0,10.15,302.82624126813,93.8837920489297,-31.7112792763931,654,0.999933575716877,100,-2.45779058774095,2,344.281300067902
6,"2017-08","2020-05",34,"2020-06",1,2.45,0,17.4,493.359301709241,95.6775700934579,-38.7154061194111,856,0.431982653718132,100,-1.25526704326614,3,376.232255935669
7,"2017-08","2020-06",35,"2020-07",1,2.5,0,17.3,536.07001033718,95.721271393643,-38.7154061194111,818,4.14252875361923,100,-1.09649949131467,6,370.869764089584
8,"2017-08","2020-07",36,"2020-08",1,2.45,0,17.4,520.60877233294,95.7225433526011,-38.7154061194111,865,5.86674019281263,100,-3.48459014637259,12,389.188251972198
9,"2017-08","2020-08",37,"2020-09",1,3.55,2.9,11.3,1004.85545488887,84.1698841698842,-34.059260068091,259,24.1526701102643,100,-4.37470138557094,7,394.148702859879
10,"2017-08","2020-09",38,"2020-10",1,2.5,0,17.3,662.812451245398,95.872641509434,-38.7154061194111,848,-0.0202788770188999,100,-0.51835416497579,1,383.824942111969
11,"2017-08","2020-10",39,"2020-11",1,3.1,3.05,12.3,2334.37911219556,85.2760736196319,-51.1492213656275,326,17.0897164621613,100,-3.59430383682607,5,389.195286035538
12,"2017-08","2020-11",40,"2020-12",1,3.1,3.05,12.3,2750.40760008386,85.4984894259819,-51.1492213656275,331,-4.23146547045995,75,-13.525716636436,4,375.242098808289
13,"2017-08","2020-12",41,"2021-01",1,3.45,3.55,13.35,1508.48620079695,85.140562248996,-42.0554428775515,249,-15.774860476574,73.3333333333333,-34.4140216475318,15,382.003934144974
14,"2017-08","2021-01",42,"2021-02",1,2.7,2.4,12.15,1949.4555335952,85.9649122807018,-60.4418407044581,513,17.4492196666658,91.6666666666667,-16.1705023976832,12,382.675608873367
15,"2017-08","2021-02",43,"2021-03",2,3.65,3.15,18.7,1850.16476896697,90,-41.3728435911475,280,0,0,0,0,411.859153985977
16,"2017-08","2021-03",44,"2021-04",1,2.9,4.1,15.6,2124.86595234736,84.8101265822785,-60.8299901664379,316,8.52455110390823,100,-8.83287959197741,2,418.658354043961
17,"2017-08","2021-04",45,"2021-05",2,3.7,2.95,16.5,2466.79802311365,89.5424836601307,-52.2042506104226,306,-23.4056416094207,78.5714285714286,-48.6376034510381,28,417.516582965851
18,"2017-08","2021-05",46,"2021-06",1,3.55,4,10.15,2457.29641206963,79.6610169491525,-47.349136234756,295,-10.4327165704411,0,-13.4463231787119,1,421.758095979691
