"window_id","train_start","train_end","train_months_count","test_month","lookback","minDrop","TP","SL","train_return_pct","train_win_rate","train_max_dd","train_trades","test_return_pct","test_win_rate","test_max_dd","test_trades","opt_time_secs"
42,"2017-08","2023-05",70,"2023-06",8,5.85,6.2,16.3,4323.7147750616,81.3131313131313,-51.8736195489553,198,0,0,0,0,266.381505012512
43,"2017-08","2023-06",71,"2023-07",9,5.15,9.7,10.95,2544.17818648111,62.2881355932203,-55.8661239839673,236,0,0,0,0,302.508015155792
44,"2017-08","2023-07",72,"2023-08",7,5.75,4.5,17.2,2474.71146710105,86.046511627907,-55.3558099028064,215,4.94007615331908,100,-0.258666134428695,1,296.04083108902
45,"2017-08","2023-08",73,"2023-09",10,8.65,3.1,18.55,3138.05826209694,96.0629921259843,-35.5624308356435,127,0,0,0,0,255.468946933746
46,"2017-08","2023-09",74,"2023-10",10,8.65,3.1,18.55,3138.05826209694,96.0629921259843,-35.5624308356435,127,0,0,0,0,291.075345039368
47,"2017-08","2023-10",75,"2023-11",9,5.15,9.7,10.95,2629.81526065169,62.7615062761506,-55.8661239839673,239,3.55701111801856,100,-5.91531737623643,1,289.903472900391
48,"2017-08","2023-11",76,"2023-12",9,5.85,4.6,16.5,3993.92823262036,85.1239669421488,-53.681422772852,242,4.77012624133386,100,-6.12388729082543,1,308.545413970947
49,"2017-08","2023-12",77,"2024-01",8,5.75,6.2,6.1,2356.00270652885,60,-55.4729035512215,335,-1.44191078107511,50,-12.4303737274872,2,308.666019916534
50,"2017-08","2024-01",78,"2024-02",8,5.75,6.2,6.1,2444.47293684695,59.9406528189911,-55.4729035512215,337,2.33643563674419,100,-2.3464287593415,1,307.283519029617
51,"2017-08","2024-02",79,"2024-03",8,5.75,6.2,6.1,2503.92290931075,60.0591715976331,-55.4729035512215,338,-0.888706990708124,50,-10.3340337978891,2,317.523437976837
52,"2017-08","2024-03",80,"2024-04",8,5.75,6.2,6.1,2591.32993475057,60,-55.4729035512215,340,6.10935187117962,100,-4.36118936578571,1,319.907129049301
53,"2017-08","2024-04",81,"2024-05",8,5.75,6.2,6.1,2755.75275047887,60.1173020527859,-55.4729035512215,341,0,0,0,0,341.691514015198
54,"2017-08","2024-05",82,"2024-06",10,5.3,6.1,6.95,2609.12868036732,61.9402985074627,-53.178087082719,402,0,0,0,0,323.555968999863
55,"2017-08","2024-06",83,"2024-07",8,5.75,6.2,6.1,2755.75275047887,60.1173020527859,-55.4729035512215,341,6.21052297796186,100,-1.63927247408221,1,249.185800075531
56,"2017-08","2024-07",84,"2024-08",8,5.75,6.2,6.1,2933.10993124114,60.233918128655,-55.4729035512215,342,0.229732906569479,66.6666666666667,-10.7135245729769,3,239.818613052368
57,"2017-08","2024-08",85,"2024-09",8,5.75,6.2,6.1,2940.07798284563,60.2898550724638,-55.4729035512215,345,0,0,0,0,241.252170801163
58,"2017-08","2024-09",86,"2024-10",8,5.75,6.2,6.1,2724.36507872354,60,-55.4729035512215,345,0,0,0,0,236.909075975418
59,"2017-08","2024-10",87,"2024-11",8,5.75,6.2,6.1,2724.36507872354,60,-55.4729035512215,345,0,0,0,0,203.044236898422
60,"2017-08","2024-11",88,"2024-12",8,5.75,6.2,6.1,2724.36507872354,60,-55.4729035512215,345,6.76740339065982,100,-1.09306983551461,1,230.813369035721
61,"2017-08","2024-12",89,"2025-01",8,5.75,6.2,6.1,2915.50125682569,60.1156069364162,-55.4729035512215,346,4.48436498878133,100,-8.61732647652547,1,260.678470134735
62,"2017-08","2025-01",90,"2025-02",8,5.75,6.2,6.1,3050.72733942304,60.2305475504323,-55.4729035512215,347,11.3491495162338,100,-3.15439472954258,2,259.3740670681
63,"2017-08","2025-02",91,"2025-03",6,5.45,2.15,17.6,2443.84254645685,92.604501607717,-52.3680121087836,311,3.10086690945205,100,-0.527312355378308,1,268.98134303093
64,"2017-08","2025-03",92,"2025-04",8,5.75,6.2,6.1,2862.70464084108,60,-55.4729035512215,350,0,0,0,0,265.111949920654
65,"2017-08","2025-04",93,"2025-05",6,5.45,2.15,17.6,2522.7237182085,92.6282051282051,-52.3680121087836,312,0,0,0,0,269.648917198181
66,"2017-08","2025-05",94,"2025-06",7,5.7,2.45,19,2583.13092525134,92.3344947735192,-48.6608784715851,287,0,0,0,0,270.868381023407
67,"2017-08","2025-06",95,"2025-07",7,5.7,2.45,19,2583.13092525134,92.3344947735192,-48.6608784715851,287,0,0,0,0,285.335126876831
68,"2017-08","2025-07",96,"2025-08",8,5.75,6.2,6.1,2862.70464084108,60,-55.4729035512215,350,0,0,0,0,270.044430017471
69,"2017-08","2025-08",97,"2025-09",8,5.75,6.2,6.1,2862.70464084108,60,-55.4729035512215,350,0,0,0,0,282.644134998322
70,"2017-08","2025-09",98,"2025-10",8,5.75,6.2,6.1,2862.70464084108,60,-55.4729035512215,350,-6.43514065160707,0,-9.26267085469187,1,279.942447185516
