window_id,train_months,test_months,lookback,minDrop,TP,SL,train_score,train_return_pct,train_win_rate,train_max_dd,train_trades,test_return_pct,test_win_rate,test_max_dd,test_trades,test_signals,opt_time_secs
7,2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10,2024-11,5,2.6,0.1,19.75,0.838873920450594,460.694467982039,97.2350230414747,-41.4562040846595,434,-16.2956312796134,92.6829268292683,-38.0400484267256,41,153,24.4794461727142
8,2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11,2024-12,18,2,2,18.85,0.801968149520175,494.260574138099,89.589905362776,-62.5537732951674,317,-31.5744179672746,75,-51.3987757634552,16,890,22.7948780059814
9,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12,2025-01,16,4.05,0.4,22.65,0.823088875087757,454.015834646522,97.8723404255319,-44.8205154356263,329,-34.554558071217,87.5,-39.7266029339159,16,197,25.4030539989471
10,2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01,2025-02,18,2.95,1.55,18.65,0.803555652463789,606.026755343508,92.9824561403509,-64.3118585354623,285,-38.2687716904084,80.7692307692308,-42.9523400042472,26,457,27.1591398715973
11,2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02,2025-03,12,4.05,0.85,24.15,0.692987119861279,373.421608392273,96.875,-60.2814602503181,224,-24.0213048712166,84.6153846153846,-31.6571786666256,13,111,20.1693148612976
12,2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03,2025-04,20,7.05,0.1,24.2,0.428267679374247,61.0519723022745,100,-19.8749537037037,43,5.08346890060406,100,-1.17610192837467,7,10,16.2699480056763
13,2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04,2025-05,9,3.9,0.75,13.6,0.583643371120803,185.340651648444,93.75,-39.7842561406617,224,6.03371249306298,94.1176470588235,-20.145010353094,17,69,16.9268591403961
14,2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05,2025-06,17,5.55,0.2,7.05,0.435108762129173,36.7796574602935,92.7631578947368,-33.4410726831344,152,-1.42125043017802,93.75,-11.4562401390849,16,56,14.7987430095673
15,2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06,2025-07,18,6.6,0.1,25,0.416394279676006,40.6404685412502,100,-19.8749537037037,50,0.706135302215698,100,-0.075,2,3,17.0213129520416
16,2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07,2025-08,7,3.15,3,12.55,0.52382044801,201.582453743187,82.5242718446602,-60.1382625892541,206,-12.8916557331246,75,-24.7473898134499,8,133,20.7569658756256
17,2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08,2025-09,9,3.55,3,9.3,0.497760138190285,192.57639453573,77.8846153846154,-65.642997533347,208,-9.29770944528629,63.6363636363636,-22.7181523893071,11,98,21.996778011322
18,2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09,2025-10,9,3.4,2.65,15.5,0.554756069761438,239.440452181883,87.5706214689266,-57.6037065601404,177,37.0676936982318,86.6666666666667,-19.8039113006924,15,110,18.8161430358887
