window_id,train_months,test_months,lookback,minDrop,TP,SL,train_score,train_return_pct,train_win_rate,train_max_dd,train_trades,test_return_pct,test_win_rate,test_max_dd,test_trades,test_signals,opt_time_secs
10,2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01,2025-02,20,2,2,20.4,0.796581418194981,547.106405209229,92.2352941176471,-66.5120762879474,425,-49.387116802699,75,-53.7289622325203,20,4903,79.7184071540833
11,2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02,2025-03,5,4.05,1.35,15.15,0.463203400075376,102.603428905307,92.1985815602837,-58.4129922398474,282,-5.66743551445607,88.8888888888889,-17.5422585587463,18,51,53.0843770503998
12,2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03,2025-04,11,6.3,0.1,24.8,0.516967528677669,104.101324740983,100,-21.7625760649087,120,0.522900294811316,100,-22.564858490566,1,6,54.2997488975525
13,2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04,2025-05,7,5.55,0.1,23.8,0.505581231724997,95.3482397673891,100,-21.7625760649087,114,-1.61653721714623,90,-9.82977850697294,10,18,52.3564491271973
14,2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05,2025-06,10,6.05,0.35,10.2,0.447016295170529,32.9385072389883,95.9016393442623,-23.4310581964252,122,7.11775473492251,100,-4.54545454545456,14,33,46.7157640457153
15,2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06,2025-07,9,6,0.1,6.45,0.471375058983335,19.6140991221488,95.7983193277311,-10.7207654585824,119,2.89785503093479,100,-1.62210837887066,7,11,52.6145529747009
16,2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07,2025-08,13,7.1,0.4,23.55,0.449647134463478,62.8098584860154,100,-19.0936471193416,63,1.99780837591601,100,-0.864553314121048,2,2,53.770770072937
17,2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08,2025-09,11,6.05,0.25,9.25,0.454049335265511,20.1466642970622,96.4788732394366,-21.0178828909657,142,4.69239720593609,100,-2.82775482093664,12,26,52.8974509239197
18,2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09,2025-10,12,5.85,0.6,8.95,0.44937586588506,30.4964450978356,93.9814814814815,-36.988292020563,216,47.1100615846223,92.3076923076923,-18.478276147241,13,31,55.7669131755829
