window_id,train_months,test_months,lookback,minDrop,TP,SL,train_score,train_return_pct,train_win_rate,train_max_dd,train_trades,test_return_pct,test_win_rate,test_max_dd,test_trades,test_signals,opt_time_secs
67,2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10,2024-11,18,6,0.3,15.75,0.438451602623458,28.9622965733279,97.8947368421053,-19.9500375909897,95,5.11385752793316,100,-1.32792113392695,5,7,17.0789821147919
68,2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11,2024-12,8,4.3,0.3,24.9,0.495758229491574,96.1033505779604,99.2592592592593,-29.1112667417371,135,16.0272347566817,100,-22.4265296290349,15,29,16.0655689239502
69,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12,2025-01,11,4.2,0.1,24.2,0.468869962214805,76.268309911211,98.6206896551724,-33.7991078833833,145,10.8558482868289,100,-13.0324999189549,20,65,20.3188371658325
70,2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01,2025-02,17,3,3,14.2,0.59649995852022,280.17962676582,87.037037037037,-43.5445459629256,108,-29.0043345469348,60,-35.1523480504025,10,448,23.3115198612213
71,2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02,2025-03,12,4.85,0.1,14.05,0.532281064498618,79.3402531843893,97.9591836734694,-21.730768057832,196,-13.3118437207448,81.8181818181818,-23.9213116995197,11,50,19.5870130062103
72,2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03,2025-04,10,4.25,0.15,17.35,0.530538596917143,85.4869929481037,97.9274611398964,-23.6968294660031,193,4.48795421230958,92.3076923076923,-17.3757607555089,13,58,20.5044441223145
73,2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04,2025-05,10,2.8,0.3,22.35,0.527061072419346,94.1406755208066,97.5609756097561,-35.4820077847526,287,-8.82586101433584,95.2380952380952,-18.6159455842997,21,315,23.3323760032654
74,2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05,2025-06,12,3.3,0.45,12.65,0.519865961600301,74.4993828479294,94.6488294314381,-31.5026325595181,299,-5.30417023340635,89.4736842105263,-15.3461944371349,19,264,19.662428855896
75,2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06,2025-07,5,2.25,2.95,18.35,0.562447397451452,248.004593479474,88.034188034188,-47.1982939030217,117,42.9227248699995,93.75,-16.5778517901749,16,237,25.3781800270081
76,2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07,2025-08,14,2.65,3,16.95,0.607043952627064,260.237971177245,87.5,-39.4776442497143,136,-7.67813188025926,66.6666666666667,-17.4829140179664,3,548,22.7549779415131
77,2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08,2025-09,18,2,3,17.25,0.643462815698455,347.597328953306,88.4057971014493,-54.0570279594331,138,0.75444940217727,80,-14.8746815937608,5,865,24.3397481441498
78,2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09,2025-10,4,2,3,18.45,0.605489650523975,296.894063434092,88.4615384615385,-50.0559422720121,130,21.273577168622,90,-19.3385675873741,10,248,25.0092470645905
