window_id,train_months,test_months,lookback,minDrop,TP,SL,train_score,train_return_pct,train_win_rate,train_max_dd,train_trades,test_return_pct,test_win_rate,test_max_dd,test_trades,test_signals,opt_time_secs
7,2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10,2024-11,20,4.6,3,22.15,0.497787670018703,200.690315227993,91.2621359223301,-52.2797113115685,103,100.825288021694,95.2380952380952,-12.5214303208425,21,233,39.2627501487732
8,2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11,2024-12,14,2.15,3,6.1,0.589157257809966,297.590258006209,71.2041884816754,-71.4253562121533,382,-25.129578223995,58.8235294117647,-42.4027721324437,34,1383,35.349494934082
9,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12,2025-01,16,2.65,2.85,12.8,0.576350548219495,246.229581441644,84.1584158415842,-55.7043078109101,202,1.26822712815452,78.9473684210526,-28.1605528442833,19,1163,37.2085070610046
10,2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01,2025-02,16,2.25,2.6,14.3,0.614431604876744,284.953258789516,86.4253393665159,-57.7605153645898,221,-40.5958282569743,66.6666666666667,-46.2046062799687,18,1283,44.1307899951935
11,2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02,2025-03,3,2.6,2.6,16.35,0.415523407656241,90.5211177877916,87.3684210526316,-61.3285888735713,190,-11.742987188622,80,-32.3028198657976,15,156,37.6362738609314
12,2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03,2025-04,2,4,0.15,23.85,0.424404851038475,51.3744972901626,98.8636363636364,-29.9743968326733,88,4.21052027160043,100,-2.91622136294917,5,6,24.66437292099
13,2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04,2025-05,6,5.7,0.1,21.4,0.43482701964187,40.4509949473085,100,-14.8434920398951,54,1.73460305231531,100,-0.075,2,3,28.1701140403748
14,2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05,2025-06,4,5.75,0.1,22.65,0.400597874894841,29.8195252269261,100,-14.3908333107062,28,1.93265164311499,100,-6.83563873853971,4,4,24.0299088954926
15,2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06,2025-07,4,5.35,0.1,18.3,0.424028676827178,37.4514880049748,100,-14.8434920398951,45,0.500860142363017,100,-0.239657255849706,2,2,24.8598501682282
16,2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07,2025-08,14,5.5,0.1,23.95,0.421638263014665,14.5246121259385,98.9583333333334,-38.7280909889999,192,-5.70671292846402,93.75,-12.4116809961459,16,89,32.6117348670959
17,2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08,2025-09,10,4.8,0.25,24.2,0.497062897028021,69.0036657282833,98.7012987012987,-35.5469629764167,231,-2.12429391246644,93.75,-11.7636027359017,16,57,37.9267721176148
18,2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09,2025-10,4,4.75,0.1,19.25,0.432100994648752,32.7613493227147,98.3333333333333,-14.8434920398951,60,-27.311537031687,83.3333333333333,-30.592210781162,6,11,42.9150810241699
