"window_id","train_start","train_end","train_months_count","test_month","lookback","minDrop","TP","SL","train_return_pct","train_win_rate","train_max_dd","train_trades","test_return_pct","test_win_rate","test_max_dd","test_trades","opt_time_secs"
30,"2019-03","2022-05",39,"2022-06",3,8.55,19.85,5.35,1281.12294418357,35.7142857142857,-59.0809824535448,154,-6.06522888274228,25,-25.7781282438052,4,137.286573886871
31,"2019-03","2022-06",40,"2022-07",9,10.7,0.5,0.75,122.66054954927,58.6723768736617,-33.9269768826272,467,0,0,0,0,135.096950054169
32,"2019-03","2022-07",41,"2022-08",10,11.05,0.25,0.15,107.797753425645,55.818540433925,-38.2900846410947,507,-1.29129098944404,25,-2.57784985025371,4,150.062384843826
33,"2019-03","2022-08",42,"2022-09",10,11.55,0,0,77.5174469590515,55.5803571428571,-39.7915683158239,448,0,0,0,0,151.419939041138
34,"2019-03","2022-09",43,"2022-10",9,11.25,0.35,3.65,49.0021788487195,75.2976190476191,-34.8301949318207,336,0,0,0,0,140.225265979767
35,"2019-03","2022-10",44,"2022-11",9,11.25,0.35,3.65,49.0021788487195,75.2976190476191,-34.8301949318207,336,-10.3207303717773,66.6666666666667,-14.5364134874073,9,150.209994077682
36,"2019-03","2022-11",45,"2022-12",8,11.7,0.3,3.4,131.068602714315,76.056338028169,-33.9269768826273,284,0.331261340361452,100,-1.51969879518074,1,139.012881994247
37,"2019-03","2022-12",46,"2023-01",8,12.15,0.05,3.9,95.815681701804,79.6992481203008,-33.9269768826272,266,0,0,0,0,153.82989192009
38,"2019-03","2023-01",47,"2023-02",9,10.7,0.5,0.75,75.7212147313206,57.8189300411523,-33.9269768826272,486,0,0,0,0,171.791146993637
39,"2019-03","2023-02",48,"2023-03",9,9.55,0,0.45,71.1243743553578,58.8965517241379,-38.0082140051181,725,6.41543166945019,71.4285714285714,-1.54094987969093,14,166.405732870102
40,"2019-03","2023-03",49,"2023-04",7,9.3,0.3,0.75,55.1617721815784,59.9320882852292,-43.1398083754738,589,0.349196041873165,66.6666666666667,-0.89182561307902,3,145.10319018364
41,"2019-03","2023-04",50,"2023-05",9,10.7,0.5,0.75,86.1690404952698,58.2995951417004,-33.9269768826272,494,0,0,0,0,163.16650390625
42,"2019-03","2023-05",51,"2023-06",8,11.7,0.3,3.4,137.544205253555,76.3888888888889,-33.9269768826273,288,0.266098151041679,100,-3.40583333333334,1,157.679530143738
43,"2019-03","2023-06",52,"2023-07",9,10.7,0.5,0.75,80.7934265498299,58.2,-33.9269768826272,500,0,0,0,0,152.407907009125
44,"2019-03","2023-07",53,"2023-08",8,11.45,0,4.1,84.1331974896594,78.9644012944984,-33.9269768826273,309,5.68917944259008,100,-1.01791530944627,2,159.036863088608
45,"2019-03","2023-08",54,"2023-09",8,11.45,0,4.1,94.6088655082249,79.0996784565916,-33.9269768826273,311,0,0,0,0,149.373097896576
46,"2019-03","2023-09",55,"2023-10",10,11.05,0.25,0.15,88.5228831228563,55.7798165137615,-38.2900846410947,545,0,0,0,0,170.84678196907
47,"2019-03","2023-10",56,"2023-11",10,11.05,0.25,0.15,88.5228831228563,55.7798165137615,-38.2900846410947,545,1.07671541769043,100,-0.075,1,172.662729024887
48,"2019-03","2023-11",57,"2023-12",8,11.3,0.35,0,61.44819177744,53.4653465346535,-38.9117383627773,404,1.10259796558379,100,-0.075,1,176.539083957672
49,"2019-03","2023-12",58,"2024-01",9,11.25,0.35,3.65,54.3933849320927,75.9776536312849,-34.8301949318207,358,4.67420699401024,100,-1.10134552177486,6,156.407033205032
50,"2019-03","2024-01",59,"2024-02",9,10.6,0,3.95,7.96725532959728,78.6848072562358,-44.2463721970021,441,-5.40565559917226,66.6666666666667,-9.23493410562098,3,187.405980825424
51,"2019-03","2024-02",60,"2024-03",8,11.5,0.6,3.75,117.061987624034,76.6447368421053,-33.9269768826273,304,9.68999759574626,100,-3.82585751978891,6,172.303900003433
52,"2019-03","2024-03",61,"2024-04",9,11.15,0,3.45,45.4515151446889,77.1929824561403,-42.7683020446064,399,0.476024385329802,85.7142857142857,-14.8932411726851,7,165.502002954483
53,"2019-03","2024-04",62,"2024-05",10,11.05,0.25,0.15,92.3090258208096,56.2607204116638,-38.2900846410947,583,0,0,0,0,149.675136089325
54,"2019-03","2024-05",63,"2024-06",8,11.3,0.35,0,49.8450980972032,53.2407407407407,-38.9117383627773,432,1.90897276395175,100,-0.0750000000000048,2,187.255350112915
55,"2019-03","2024-06",64,"2024-07",10,10.25,0.2,3.1,52.1086539607258,77.4461028192372,-47.2104004506862,603,4.6327185085997,85.7142857142857,-9.78309718905991,7,148.041433095932
56,"2019-03","2024-07",65,"2024-08",8,11.7,0,4,193.795336641983,80.5555555555556,-37.169310855274,324,-6.00322421048439,33.3333333333333,-9.45817492179602,3,165.389596939087
57,"2019-03","2024-08",66,"2024-09",8,11.7,0.65,3.45,117.065971769344,75.1633986928105,-33.9269768826273,306,0,0,0,0,180.145395994186
58,"2019-03","2024-09",67,"2024-10",9,11.2,0,3.9,38.160108328539,77.970297029703,-43.9474203649274,404,0.0770419359161679,100,-2.29317259801861,2,170.876590967178
59,"2019-03","2024-10",68,"2024-11",8,16.15,20,1.05,1252.02914490408,27.3809523809524,-39.6701494562932,84,0,0,0,0,176.871868133545
60,"2019-03","2024-11",69,"2024-12",10,11.05,0.25,0.15,95.7190067808672,56.1779242174629,-38.2900846410947,607,45.1860212021882,66.6666666666667,-12.8435850254159,24,177.523585796356
61,"2019-03","2024-12",70,"2025-01",3,8.55,19.85,5.35,2196.82565943089,34.4497607655502,-61.6217092097675,209,-5.54610469574624,0,-11.631354845076,1,191.45449090004
62,"2019-03","2025-01",71,"2025-02",3,8.55,19.85,5.35,2069.44130368009,34.2857142857143,-61.6217092097675,210,12.942018049566,50,-15.3284671532847,2,183.769256830215
63,"2019-03","2025-02",72,"2025-03",3,8.55,19.85,5.35,2350.21078877711,34.4339622641509,-61.6217092097675,212,0,0,0,0,186.909946918488
64,"2019-03","2025-03",73,"2025-04",3,8.55,19.85,5.35,2350.21078877711,34.4339622641509,-61.6217092097675,212,37.5074134768919,66.6666666666667,-11.1669128508124,3,170.316222906113
65,"2019-03","2025-04",74,"2025-05",3,8.55,19.85,5.35,3269.22148037915,34.8837209302326,-61.6217092097675,215,-5.52529534517815,0,-12.172414103256,1,181.221872091293
66,"2019-03","2025-05",75,"2025-06",3,8.55,19.85,5.35,3083.06204275502,34.7222222222222,-61.6217092097675,216,0,0,0,0,175.678069829941
67,"2019-03","2025-06",76,"2025-07",3,8.55,19.85,5.35,3083.06204275502,34.7222222222222,-61.6217092097675,216,-5.79036572467738,0,-17.7025770456961,1,179.442270994186
68,"2019-03","2025-07",77,"2025-08",3,8.55,19.85,5.35,2898.75110923612,34.5622119815668,-61.6217092097675,217,-5.75323148105053,0,-12.5224901332018,1,155.463566064835
69,"2019-03","2025-08",78,"2025-09",3,8.55,19.85,5.35,2726.22601638119,34.4036697247706,-61.6217092097675,218,11.833885635648,100,-10.8478802992519,1,214.378202915192
70,"2019-03","2025-09",79,"2025-10",3,8.55,19.85,5.35,3060.67837096467,34.703196347032,-61.6217092097675,219,160.759346496355,40,-35.2522009597456,25,172.246851921082
