"window_id","train_start","train_end","train_months_count","test_month","lookback","minDrop","TP","SL","train_return_pct","train_win_rate","train_max_dd","train_trades","test_return_pct","test_win_rate","test_max_dd","test_trades","opt_time_secs"
1,"2019-03","2019-12",10,"2020-01",2,2.8,0.6,2.3,-8.1333715165439,73.7541528239203,-27.675014900486,301,3.26582468739334,71.1864406779661,-29.112966692466,118,33.1946887969971
2,"2019-03","2020-01",11,"2020-02",2,2.8,0.6,2.3,-5.1331684840552,73.0310262529833,-29.112966692466,419,9.85119506333314,78.4313725490196,-12.3470820401454,51,46.880527973175
3,"2019-03","2020-02",12,"2020-03",2,2.8,0.6,2.3,3.62873599421391,73.6170212765957,-29.112966692466,470,-36.6600095372697,66.8831168831169,-52.8771956102592,154,58.3155319690704
4,"2019-03","2020-03",13,"2020-04",9,5.2,0,1.3,8.25732382131076,73.109243697479,-33.3670166704181,476,-2.27927203226422,73.0769230769231,-8.21823667052344,26,84.3707520961761
5,"2019-03","2020-04",14,"2020-05",9,5.4,0.45,1.4,50.3383659030935,69.4174757281553,-38.270841029073,412,11.2655812784997,100,-2.01115353749207,12,99.760833978653
6,"2019-03","2020-05",15,"2020-06",9,5.4,0.45,1.4,67.2748567066747,70.2830188679245,-38.270841029073,424,-7.91858335124583,45.4545454545455,-9.03014134059451,11,82.637552022934
7,"2019-03","2020-06",16,"2020-07",9,5.4,0.45,1.4,54.0290577526796,69.6551724137931,-38.270841029073,435,0.883536131568453,100,-0.075,1,103.421710014343
8,"2019-03","2020-07",17,"2020-08",9,5.5,0,1.4,5.77771475619207,73.6383442265795,-36.1453234808326,459,1.29857317546104,77.7777777777778,-12.731942378363,27,103.313488960266
9,"2019-03","2020-08",18,"2020-09",3,3.95,0.8,1.65,1.70420913614493,66.5083135391924,-36.8340758392592,421,-10.2573993109627,61.1111111111111,-17.1445127979948,18,116.127633094788
10,"2019-03","2020-09",19,"2020-10",8,5.2,0,12.45,70.434445282143,94.578313253012,-32.6446816211425,332,3.78730437757124,100,-6.02218864749082,14,121.676287889481
11,"2019-03","2020-10",20,"2020-11",10,6.1,0,1.3,-10.1837796822701,72.7069351230425,-35.1193295518258,447,3.22375209629672,74.3589743589744,-8.06494628979512,39,119.023710012436
12,"2019-03","2020-11",21,"2020-12",6,5.25,0,12.2,129.883183647757,94.2492012779553,-28.4931487045133,313,19.0869530476948,94.1176470588235,-4.34172299721577,17,137.528543949127
13,"2019-03","2020-12",22,"2021-01",10,5.35,0,6.2,89.2304598002038,91.5520628683694,-37.6321524123285,509,20.4992396559486,86.3247863247863,-34.3683530799583,117,132.804692983627
14,"2019-03","2021-01",23,"2021-02",7,5.35,0,3.4,47.2685691189016,84.3806104129264,-36.0391212990689,557,26.5744201131422,83.1325301204819,-17.5309807481511,83,143.056483030319
15,"2019-03","2021-02",24,"2021-03",6,5.3,0,11.95,221.776574627036,93.5267857142857,-40.2425160715041,448,9.2624437298669,100,-2.11573547469786,14,146.219805955887
16,"2019-03","2021-03",25,"2021-04",8,5.9,0,18.25,539.018134187662,96.7032967032967,-36.3520349259928,364,33.621257813851,100,-14.0711191379062,40,158.991390943527
17,"2019-03","2021-04",26,"2021-05",9,4.95,12.5,9.7,2581.17550234264,56.140350877193,-65.3081922144412,171,-53.5266843585647,41.6666666666667,-77.3876138530488,36,169.896369934082
18,"2019-03","2021-05",27,"2021-06",4,6.35,0,3.15,100.843715896941,80.6532663316583,-38.4034668882605,398,-0.264015885310382,85.7142857142857,-4.25168349756528,7,202.676681995392
19,"2019-03","2021-06",28,"2021-07",9,7.55,0,10.4,112.647803580745,91.8316831683168,-40.9766190939028,404,-10.6067959060727,50,-11.4156460386623,2,179.105372905731
20,"2019-03","2021-07",29,"2021-08",4,5.8,1.35,0,56.7531031151375,41.7832167832168,-32.7699703767362,572,1.93774358264251,100,-0.075,1,164.343206882477
21,"2019-03","2021-08",30,"2021-09",6,5.85,0.8,3.05,320.100319184361,76.7857142857143,-45.6507780271252,616,-7.16810135982711,75,-12.327076589655,16,212.686866998672
22,"2019-03","2021-09",31,"2021-10",7,7.25,7.25,0,236.780482057632,19.1919191919192,-34.1857474135523,396,-0.703666737622698,50,-2.72885248758279,2,196.522508144379
23,"2019-03","2021-10",32,"2021-11",9,6.4,0.7,2.85,238.34909894182,75.4957507082153,-43.7403891344302,706,8.66554622562579,81.4814814814815,-11.2379935602885,27,221.928975820541
24,"2019-03","2021-11",33,"2021-12",9,4.95,12.5,9.7,1941.16704726059,52.9644268774704,-77.3876138530488,253,-28.0713284646141,33.3333333333333,-31.0217625739037,9,208.24450802803
25,"2019-03","2021-12",34,"2022-01",6,5.85,0.8,3.05,298.68023330548,76.9340974212034,-45.6507780271252,698,-27.6765339485012,44.4444444444444,-30.4803731432843,18,245.579931974411
26,"2019-03","2022-01",35,"2022-02",7,7.25,7.25,0,275.955955824138,19.1244239631336,-34.1857474135523,434,-2.19578826952245,0,-3.069422863485,2,208.371004104614
27,"2019-03","2022-02",36,"2022-03",9,4.85,10.85,9.2,1213.61955127692,53.9473684210526,-74.8066295095143,304,11.5413474038649,50,-19.507217298323,8,246.114101886749
28,"2019-03","2022-03",37,"2022-04",5,6.25,3.15,0,96.2823727502025,28.6440677966102,-33.7888509488452,590,-0.954035502145143,0,-1.66974062089843,3,251.611325025558
29,"2019-03","2022-04",38,"2022-05",3,6.4,0.5,0,63.4117610719791,54.7314578005115,-31.0326764008006,391,3.48696364926916,34.6153846153846,-11.3635550674745,26,262.058091163635
