"window_id","train_start","train_end","train_months_count","test_month","lookback","minDrop","TP","SL","train_return_pct","train_win_rate","train_max_dd","train_trades","test_return_pct","test_win_rate","test_max_dd","test_trades","opt_time_secs"
18,"2018-05","2023-05",61,"2023-06",3,5.9,1.6,20,2111.7016454571,94.5762711864407,-45.8443630957391,295,2.94010790534827,100,-4.94364247577615,2,531.556663036346
19,"2018-05","2023-06",62,"2023-07",10,7.95,0,16.5,1691.01765593798,96.6183574879227,-52.1709312107168,414,-12.4178690422804,80,-17.0142603861461,5,488.971869945526
20,"2018-05","2023-07",63,"2023-08",1,3.5,9.1,9.9,2289.58209153987,60,-67.0143932791329,370,9.58795242600438,66.6666666666667,-14.1220332599036,3,547.340149879456
21,"2018-05","2023-08",64,"2023-09",6,7.4,7.1,7.1,2690.38885693268,63.3744855967078,-50.7930049834487,243,0,0,0,0,519.977949857712
22,"2018-05","2023-09",65,"2023-10",5,6.7,0,20,1517.31581630172,97.1014492753623,-37.6304990178742,414,1.57033324726752,100,-0.075,1,547.927109003067
23,"2018-05","2023-10",66,"2023-11",8,7.4,8,5.5,2121.07097642903,54.3859649122807,-54.9925908186227,285,-7.57289624254818,25,-18.5914571518185,4,526.746933937073
24,"2018-05","2023-11",67,"2023-12",8,7.85,7.85,9.55,6131.70318879016,68.2027649769585,-55.7914641252377,217,9.40952164924738,100,-9.34826567117749,2,564.445451974869
25,"2018-05","2023-12",68,"2024-01",7,7.25,7.75,9.55,3007.18424384833,65.843621399177,-54.8224857870582,243,7.75252811336126,100,-2.4614839737914,1,523.788605213165
26,"2018-05","2024-01",69,"2024-02",8,7.85,7.85,9.55,6269.50159536227,68.1818181818182,-55.7914641252377,220,7.73764093593973,100,-2.8471615720524,1,600.461980104446
27,"2018-05","2024-02",70,"2024-03",3,5.9,1.55,18.1,2106.39045706548,93.6936936936937,-44.415584430485,333,3.13173126465039,100,-0.075,2,513.630630016327
28,"2018-05","2024-03",71,"2024-04",1,3.5,9.1,9.9,2513.34880144249,60.1036269430052,-67.0143932791329,386,-20.1236900601111,33.3333333333333,-36.2346489474986,3,518.273340940475
29,"2018-05","2024-04",72,"2024-05",5,7.9,1.75,16.15,3259.05342430176,94.273127753304,-44.4972516354768,227,0,0,0,0,441.681992053986
30,"2018-05","2024-05",73,"2024-06",5,7.9,1.75,16.15,3259.05342430176,94.273127753304,-44.4972516354768,227,9.18819218029803,100,-4.96688741721853,3,436.768189907074
31,"2018-05","2024-06",74,"2024-07",8,8.1,0,16.75,1747.63055578807,96.5,-43.4676840966589,400,0.65428524572113,100,-2.46434684117796,1,456.124737977982
32,"2018-05","2024-07",75,"2024-08",8,7.4,8,5.5,2510.89099097067,54.6979865771812,-54.9925908186227,298,-6.84695977082347,33.3333333333333,-11.5357537283531,3,444.2976770401
33,"2018-05","2024-08",76,"2024-09",8,8.1,0,16.75,1780.20998623891,96.5432098765432,-43.4676840966589,405,0,0,0,0,451.440453052521
34,"2018-05","2024-09",77,"2024-10",6,7.25,6.8,7.55,2348.4661795135,65.4135338345865,-50.7930049834487,266,0,0,0,0,487.18948507309
35,"2018-05","2024-10",78,"2024-11",3,5.9,1.55,18.1,2148.40693750569,93.6231884057971,-44.415584430485,345,9.90373728085578,100,-16.4197736351531,5,456.26231098175
36,"2018-05","2024-11",79,"2024-12",10,7.8,0,16.7,2268.46865066864,96.5092402464066,-52.2984284398412,487,26.8284574822751,100,-9.85937378603062,16,495.070683956146
37,"2018-05","2024-12",80,"2025-01",7,6.7,0,19.55,2770.03237866433,97.2972972972973,-35.4417787493681,592,9.47480301828202,100,-1.30021407883139,6,484.51789689064
38,"2018-05","2025-01",81,"2025-02",4,6.35,0,18.9,2369.58847045708,96.4601769911504,-37.4593324258536,452,0.887112454761154,100,-17.977156891252,2,494.360822916031
39,"2018-05","2025-02",82,"2025-03",6,7.1,0,20,2736.54426707316,97.1491228070175,-34.8013612916716,456,16.0876178837568,100,-6.60956115685881,8,537.930348157883
40,"2018-05","2025-03",83,"2025-04",6,7.1,0,20,3192.8766698635,97.198275862069,-34.8013612916716,464,0.944448992085654,100,-1.05324953445066,1,507.655086994171
41,"2018-05","2025-04",84,"2025-05",3,6.25,0.7,19.6,2514.06437587586,96.2962962962963,-35.2745553746227,351,0,0,0,0,531.326587915421
42,"2018-05","2025-05",85,"2025-06",10,8.65,0.2,16.55,2633.43728167639,96.9849246231156,-46.0420571352473,398,0,0,0,0,532.965643882751
43,"2018-05","2025-06",86,"2025-07",8,8.1,0,16.75,2917.88022812928,96.7517401392111,-43.4676840966589,431,0.204082694047429,100,-0.075,1,521.351284980774
44,"2018-05","2025-07",87,"2025-08",7,7,0,19.15,3881.24922583684,97.2067039106145,-34.070365306809,537,1.36014324338546,100,-0.075,1,531.948963880539
45,"2018-05","2025-08",88,"2025-09",4,6.8,0,18.85,2729.66120742458,96.551724137931,-37.6690643865294,406,0,0,0,0,566.69935798645
46,"2018-05","2025-09",89,"2025-10",10,8.65,0.15,18.35,2829.03084705534,97.4358974358974,-42.1069337919117,390,-15.2796307382192,80,-32.2936732537501,5,551.536581993103
