"window_id","train_start","train_end","train_months_count","test_month","lookback","minDrop","TP","SL","train_return_pct","train_win_rate","train_max_dd","train_trades","test_return_pct","test_win_rate","test_max_dd","test_trades","opt_time_secs"
1,"2018-05","2021-12",44,"2022-01",7,7.35,9,1.65,1691.71021423873,29.4478527607362,-54.033278087679,489,4.46464223915797,33.3333333333333,-9.94327440229849,3,252.058135986328
2,"2018-05","2022-01",45,"2022-02",7,7.35,9,1.65,1771.70366526694,29.4715447154472,-54.033278087679,492,9.17867758885392,50,-5.88507101308728,2,393.1765229702
3,"2018-05","2022-02",46,"2022-03",10,7.65,3.7,6,974.878102455096,67.3289183222958,-50.5658861100877,453,0.190924522982186,100,-1.14114114114115,1,443.477878093719
4,"2018-05","2022-03",47,"2022-04",1,5,8.65,13.05,4964.6027735768,69.7368421052632,-74.412005051579,228,0,0,0,0,362.067785024643
5,"2018-05","2022-04",48,"2022-05",7,7.35,9,1.65,1892.67276677336,29.4949494949495,-54.033278087679,495,41.9269451147205,42.8571428571429,-13.4292320133803,14,436.315598011017
6,"2018-05","2022-05",49,"2022-06",7,6.7,7.9,1.25,1911.55181831443,27.9648609077599,-62.6759039756982,683,-3.99837454771439,0,-10.2041109429183,2,415.65229511261
7,"2018-05","2022-06",50,"2022-07",7,6.7,7.9,1.25,1831.12244239686,27.8832116788321,-62.6759039756982,685,0,0,0,0,322.631967067719
8,"2018-05","2022-07",51,"2022-08",7,6.7,7.9,1.25,1831.12244239686,27.8832116788321,-62.6759039756982,685,-2.17529986054768,0,-2.2717891235175,1,436.101174116135
9,"2018-05","2022-08",52,"2022-09",7,6.7,7.9,1.25,1789.11473860039,27.8425655976676,-62.6759039756982,686,-5.7254686560632,12.5,-10.2534900197361,8,385.845757007599
10,"2018-05","2022-09",53,"2022-10",9,6.7,9.15,0.8,1623.72111929168,21.4876033057851,-56.0889187047221,847,9.8831658250172,100,-5.46227417640808,1,439.512866020203
11,"2018-05","2022-10",54,"2022-11",9,6.7,9.15,0.8,1794.07933587212,21.5801886792453,-56.0889187047221,848,-14.697363198852,7.14285714285714,-25.2782763136669,14,480.19499707222
12,"2018-05","2022-11",55,"2022-12",7,7.35,9,1.65,2166.52696209929,29.2543021032505,-54.033278087679,523,0,0,0,0,324.2342710495
13,"2018-05","2022-12",56,"2023-01",10,13.1,8.65,3,1901.88770233947,50.7246376811594,-30.6038905070232,138,0,0,0,0,375.499826908112
14,"2018-05","2023-01",57,"2023-02",7,7.35,9,1.65,2541.25707521322,29.467680608365,-54.033278087679,526,0,0,0,0,448.092872142792
15,"2018-05","2023-02",58,"2023-03",1,5.25,8.95,10.95,4832.07765292496,65.4320987654321,-64.2928388828242,243,9.39366975059738,100,-0.826836758799909,1,390.847618103027
16,"2018-05","2023-03",59,"2023-04",3,8.1,7.95,0,1638.55837432813,25.2525252525253,-29.0980187695516,297,-0.25143801331571,0,-0.25143801331571,1,534.463325977325
17,"2018-05","2023-04",60,"2023-05",9,6.7,9.15,0.8,1990.21698580445,21.5843857634902,-56.0889187047221,871,0,0,0,0,414.795875072479
18,"2018-05","2023-05",61,"2023-06",1,5.35,8.7,11.25,4040.21257209845,66.2337662337662,-65.3155393755137,231,10.673103317671,100,-4.64193612378496,1,307.90949511528
19,"2018-05","2023-06",62,"2023-07",3,8.1,7.95,0,1634.18697769139,25.1677852348993,-29.0980187695516,298,41.0080009430719,66.6666666666667,-6.18232904453172,6,497.421384096146
20,"2018-05","2023-07",63,"2023-08",2,8.15,9.9,0,2544.5985723549,26.8398268398268,-29.0980187695516,231,11.6156560199818,50,-4.8527551020408,2,513.248865127563
21,"2018-05","2023-08",64,"2023-09",10,10.65,8.9,2.95,3256.24888485387,43.4042553191489,-36.6372547690639,235,0,0,0,0,422.455039978027
22,"2018-05","2023-09",65,"2023-10",10,10.65,8.9,2.95,3256.24888485387,43.4042553191489,-36.6372547690639,235,0,0,0,0,483.120382785797
23,"2018-05","2023-10",66,"2023-11",10,10.65,8.9,2.95,3256.24888485387,43.4042553191489,-36.6372547690639,235,-3.15044627504174,0,-4.71192554461355,1,378.879142045975
24,"2018-05","2023-11",67,"2023-12",7,6.7,7.9,1.25,2541.23402522203,27.5769745649264,-62.6759039756982,747,6.0732772774811,50,-4.05740314385519,2,456.036144018173
