window_id,train_months,test_months,lookback,minDrop,TP,SL,atrLength,train_score,train_return_pct,train_win_rate,train_max_dd,train_trades,test_return_pct,test_win_rate,test_max_dd,test_trades,test_signals,opt_time_secs
73,2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10,2024-11,17,4,5.15,1.85,14,0.510190688489297,130.930779058954,38.5474860335196,-38.7098783215889,179,40.2852403731353,55,-8.45975814125895,20,196,16.1373491287231
74,2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11,2024-12,20,4.1,5,1.8,14,0.522152727901246,150.73438166193,38.8297872340426,-42.276767836055,188,-12.0293244485921,26.0869565217391,-19.2749145460164,23,256,19.1291480064392
75,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12,2025-01,14,4,8,1.9,14,0.469365204782418,107.921594550125,31.0077519379845,-34.6306301079258,129,-3.13350053088721,22.2222222222222,-14.0578738355531,9,190,16.7028000354767
76,2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01,2025-02,13,4.45,5.8,4.55,14,0.450157041631554,101.935825157813,55.1724137931035,-33.693489163253,87,-8.48243899329216,45.4545454545455,-17.6797388362007,11,141,17.4087181091309
77,2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02,2025-03,15,5.6,4.8,0.2,14,0.435771717957735,3.75510456090435,14.975845410628,-25.0319329507977,207,-11.143534091528,5,-12.4424766685593,20,47,14.8691620826721
78,2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03,2025-04,20,6.1,7.65,0.2,14,0.417754176796227,14.0621813593847,10.6060606060606,-33.0674347171911,198,-1.62987054105479,7.69230769230769,-9.01886608303319,13,35,16.3220648765564
79,2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04,2025-05,17,6.05,7.9,0.25,14,0.422480303573918,20.8019629034284,11.3333333333333,-25.0377368209073,150,7.65087986047183,16.6666666666667,-6.53395370637438,6,18,17.5298991203308
80,2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05,2025-06,14,4.8,7.9,3.65,14,0.393690717926566,42.8415823171972,40,-30.452604188549,80,-1.22377590979439,33.3333333333333,-11.4941517010347,3,98,16.8268570899963
81,2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06,2025-07,14,4,7.85,1.8,14,0.422574541300673,27.530184959463,25.503355704698,-29.193689343838,149,22.0713400311782,45.4545454545455,-5.81537389141586,11,141,16.7508671283722
82,2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07,2025-08,10,4.5,0.2,5.7,14,0.475461641528076,4.88279270643305,94.4444444444444,-25.3850313766455,216,4.73200768020462,100,-1.40557035738978,13,41,18.1829659938812
83,2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08,2025-09,10,4.5,0.2,5.7,14,0.519592579943851,22.9778062747611,96.1538461538462,-16.3881229267858,208,4.01764180379108,100,-3.34748344849669,17,38,19.2441308498383
84,2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09,2025-10,15,4,8,3.65,14,0.520733315711661,164.344300179871,45.3333333333333,-24.1059027520162,75,-17.1145005731399,36.3636363636364,-34.0081692901474,11,160,17.6369149684906
