window_id,train_months,test_months,lookback,minDrop,TP,SL,atrLength,train_score,train_return_pct,train_win_rate,train_max_dd,train_trades,test_return_pct,test_win_rate,test_max_dd,test_trades,test_signals,opt_time_secs
73,2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10,2024-11,15,4,7.55,2.85,14,0.53961140894659,198.102132540173,42.4528301886792,-35.1697077398385,106,14.8444558954169,46.1538461538462,-11.7377568390677,13,339,20.3772411346436
74,2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11,2024-12,17,5,6.95,2.8,14,0.581585803631735,233.090937997112,43.4782608695652,-33.8642266271597,115,-3.5667287521966,35.2941176470588,-18.5658858765087,17,190,21.031800031662
75,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12,2025-01,15,4.95,4.8,2.95,14,0.490741378515576,96.4045993641345,48.6666666666667,-31.1870583341222,150,-5.28714267305049,41.6666666666667,-16.7661449196128,12,198,21.0297582149506
76,2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01,2025-02,15,4,7.55,2.85,14,0.493899677846196,131.622990041862,38.1679389312977,-35.1697077398384,131,-12.4607595354712,30,-20.9078132239108,20,464,21.2436699867249
77,2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02,2025-03,13,4,8,2.1,14,0.410088525219221,50.559353357163,28.2352941176471,-44.6411430023024,170,-4.52124102299807,27.7777777777778,-21.8075280842569,18,369,21.4025001525879
78,2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03,2025-04,14,5.2,7.2,2.85,14,0.370310523196453,13.1998707744116,34.5132743362832,-36.3863204841295,113,-1.91885178918277,40,-13.9449118298672,5,113,19.6368877887726
79,2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04,2025-05,11,4,7.9,3.1,14,0.369823153800424,8.74214396101143,33.3333333333333,-33.8936089993814,108,8.98113635308368,60,-8.31434175648056,5,219,19.6225881576538
80,2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05,2025-06,15,4,7.55,2.85,14,0.368137321069425,4.43072424586448,32.3076923076923,-37.7497772905567,130,0.671884182715639,33.3333333333333,-10.6906109951257,3,450,19.3265027999878
81,2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06,2025-07,9,4.85,6.5,4.6,14,0.396794117421604,24.8746479586616,47.5,-25.2780573826423,80,21.5252551735695,71.4285714285714,-9.35502888485973,7,64,20.4325978755951
82,2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07,2025-08,10,4.9,1.4,4.65,14,0.454698679328031,10.8300027332377,79.0123456790123,-24.8514986571296,162,10.0283987515877,91.6666666666667,-6.74193311606252,12,64,19.2598788738251
83,2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08,2025-09,10,5.35,7.4,4.55,14,0.498688859098677,157.242879135945,55.3571428571429,-25.4461186649428,56,12.4461120600053,75,-9.75852891362207,4,33,19.6881029605865
84,2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09,2025-10,10,5.35,7.4,4.55,14,0.509529911792533,169.783960876143,56.3636363636364,-25.4461186649428,55,-12.2988105380395,40,-28.4724219299573,10,39,19.4706170558929
