window_id,train_months,test_months,lookback,minDrop,TP,SL,train_score,train_return_pct,train_win_rate,train_max_dd,train_trades,test_return_pct,test_win_rate,test_max_dd,test_trades,test_signals,opt_time_secs
7,2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10,2024-11,16,4.4,6.95,5.4,0.465055837389931,134.712072784108,49.3273542600897,-56.5800694985643,223,162.778960562816,64.5161290322581,-22.8068936274444,31,247,11.0085880756378
8,2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11,2024-12,16,4.8,8,1.85,0.559988902068766,244.553871756109,28.6644951140065,-58.1472766895785,307,-4.67880201484793,24.3243243243243,-36.1302395648855,37,160,11.7600569725037
9,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12,2025-01,15,4.1,7.75,3.75,0.651833961589685,348.244625114975,41.0334346504559,-60.7009727796737,329,-19.0581480601466,32.258064516129,-41.0790672214893,31,365,12.8566858768463
10,2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01,2025-02,20,4.15,8,3.75,0.562733316087483,262.870789960041,39.5604395604396,-64.5435382189243,364,-49.0972327830412,22.2222222222222,-50.7022842451592,36,467,13.9410269260407
11,2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02,2025-03,7,4,7.05,4.65,0.529396906155669,217.722867713262,47.3029045643154,-62.1907101355207,241,27.0985364587563,52.9411764705882,-18.5260300626263,17,58,12.3014919757843
12,2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03,2025-04,4,4,1,3.45,0.453608243154634,19.8821961694779,76.1627906976744,-22.7528865244519,172,-8.63443541956793,50,-10.9192891855003,6,10,8.92589902877808
13,2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04,2025-05,15,4.9,4.15,6,0.528929336172165,200.259794785179,64.4628099173554,-60.103288704385,242,-9.36279096764332,57.8947368421053,-28.6832098968397,19,123,13.83762383461
14,2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05,2025-06,14,4.95,8,2.15,0.46271879658922,103.405820372711,28.7625418060201,-48.2425708830767,299,-13.3487186285586,22.7272727272727,-25.3055572901163,22,128,10.8009030818939
15,2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06,2025-07,18,7.6,1.85,4.85,0.36542238754947,17.9078007942695,80,-17.9800621229133,25,0,0,0,0,0,6.55191206932068
16,2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07,2025-08,20,4.95,3.45,6,0.432311480041898,136.774808831065,66.8989547038328,-74.7451084193259,287,-1.72873553448653,62.5,-22.7493765196348,16,262,12.0653259754181
17,2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08,2025-09,18,4.9,5.05,4.4,0.452223602226687,163.351437059185,52.1739130434783,-73.6265492161064,276,-8.26768547405869,38.4615384615385,-23.8628909618051,13,144,15.3974041938782
18,2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09,2025-10,17,5,3.35,5.4,0.4047204397236,85.5193071085646,64.6825396825397,-68.1960688384594,252,-7.45143232348088,52.9411764705882,-31.7241379310345,17,132,13.05206990242
