window_id,train_months,test_months,lookback,minDrop,TP,SL,train_score,train_return_pct,train_win_rate,train_max_dd,train_trades,test_return_pct,test_win_rate,test_max_dd,test_trades,test_signals,opt_time_secs
7,2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10,2024-11,14,4.45,6.8,4.5,0.419660252060876,130.252073638367,50,-55.5962217440714,130,46.1598414544696,66.6666666666667,-19.5545363737457,15,54,8.53290486335754
8,2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11,2024-12,12,4.55,5.55,2.95,0.467629793981295,127.748650394134,45.679012345679,-43.7267973087501,162,-26.2065237621011,18.75,-31.6744893111985,16,70,7.8262619972229
9,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12,2025-01,12,6.7,1.65,1.6,0.413249325535231,32.6853198229769,67.8571428571429,-5.67627861891533,28,-8.08936607828133,0,-8.08936607828133,4,12,6.49956488609314
10,2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01,2025-02,17,6.55,2.35,1.6,0.399968656800934,23.089643177236,49.2957746478873,-17.347736712772,71,-5.51174561704278,37.5,-8.43207488740009,8,29,9.62273001670837
11,2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02,2025-03,11,6.05,2.1,1.3,0.389148779971928,20.1219670728133,50,-15.637530234194,54,-2.05974956885993,33.3333333333333,-5.58348282205508,6,12,6.9277138710022
12,2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03,2025-04,14,6.55,2.25,1.05,0.370970295493527,5.18630601334591,40.3508771929825,-16.4571698684939,57,0.748078967497295,37.5,-9.1399326754179,8,16,4.09001898765564
13,2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04,2025-05,15,6.85,2.7,1.45,0.336903316182966,0.784982211813331,40.7407407407407,-25.7083794956714,54,2.54989828522181,100,-0.380081789752242,1,1,3.61434602737427
14,2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05,2025-06,13,6.6,3.3,1.05,0.367569488181346,19.4815810434998,37.2549019607843,-19.6413680210952,51,-5.45165168251961,25,-6.5762215865303,8,17,3.97908282279968
15,2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06,2025-07,11,6.9,4.05,3.2,0.337101603453443,1.2410013663067,47.6190476190476,-15.2634428568381,21,0,0,0,0,0,3.66111993789673
16,2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07,2025-08,17,8.2,4.45,1.3,0.33852218389129,7.03228204617344,36.3636363636364,-9.31368068629684,11,-1.75245371634317,0,-2.56185098365683,1,1,4.09004807472229
17,2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08,2025-09,19,7.2,2.15,2.35,0.385167900479865,9.69038085556383,59.5744680851064,-13.3528699624704,47,2.71125976444469,66.6666666666667,-4.82679236293749,3,14,9.1395571231842
18,2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09,2025-10,19,8.65,2.85,4.45,0,16.8193501294717,85.7142857142857,-5.05427707886795,7,5.54089617199332,50,-23.6212563915267,2,3,4.24466800689697
