window_id,train_months,test_months,lookback,minDrop,TP,SL,train_score,train_return_pct,train_win_rate,train_max_dd,train_trades,test_return_pct,test_win_rate,test_max_dd,test_trades,test_signals,opt_time_secs
67,2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10,2024-11,20,6.2,1,5.7,0.428168467382877,28.5124802951743,88.2352941176471,-23.1200557743245,102,5.46768660897811,100,-1.36376930063577,3,7,13.8325889110565
68,2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11,2024-12,14,4.75,3.15,1,0.458097575130245,40.6028958208902,35.9090909090909,-28.0054023186796,220,-9.86842470312207,22.2222222222222,-17.9997094837524,27,63,14.4885549545288
69,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12,2025-01,18,5.25,3.35,1,0.450093375166071,22.468690176921,33.8095238095238,-23.4454118987178,210,5.31818227192292,42.8571428571429,-14.1033688984016,21,59,14.3762619495392
70,2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01,2025-02,19,4.9,1.75,1,0.508772559816759,54.6448434632329,48.2315112540193,-21.5078516423868,311,-4.93375297346303,47.0588235294118,-12.4630161596035,34,104,13.5382189750671
71,2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02,2025-03,19,5.25,3.05,1,0.439721844171852,4.32275266163808,34.5991561181435,-25.3995981323011,237,-3.87958321059026,28.5714285714286,-14.6664723644263,28,95,12.4303729534149
72,2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03,2025-04,20,6.2,1,5.95,0.419306791551846,15.6529789524769,86.2745098039216,-21.8892999295715,102,-3.11346119196745,75,-13.5611280808647,12,39,11.4290618896484
73,2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04,2025-05,19,7.05,1,4.1,0.429866186751791,37.5870721270778,85.3658536585366,-9.21297730570459,41,2.8238496996128,100,-0.0750000000000005,2,2,11.3191869258881
74,2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05,2025-06,8,4,1.7,1,0.463511112726816,7.00720657687887,45.8781362007168,-21.9114804309113,279,-9.07625646506982,38.4615384615385,-13.0888650189072,26,75,11.5193679332733
75,2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06,2025-07,16,6.8,7.85,2.45,0.39641955894996,58.0704672164138,40.5405405405405,-17.6852226872561,37,-2.61195087532504,0,-3.20998337835031,1,2,11.4214141368866
76,2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07,2025-08,9,4,1.25,3.2,0.463087688073597,4.91644535698726,70.954356846473,-24.3937648363553,241,-3.95181971196733,68.421052631579,-12.9966713874388,19,101,11.0832879543304
77,2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08,2025-09,10,6.05,1.05,2.75,0.410226811247876,20.0451313712921,73.6842105263158,-7.54342233597203,38,-1.88217088833595,50,-3.35951762235839,2,3,11.834597826004
78,2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09,2025-10,9,4,2.35,3.35,0.426738243439589,7.85629614352061,60,-29.7392870965209,200,1.15468843904306,50,-19.7266914370265,12,68,11.1327328681946
